"words","frequency","first","second"
"thinking bout",2,"thinking","bout"
"thinking can",2,"thinking","can"
"thinking great",2,"thinking","great"
"thinking ill",2,"thinking","ill"
"thinking im",2,"thinking","im"
"thinking might",2,"thinking","might"
"thinking the",2,"thinking","the"
"thinking twitter",2,"thinking","twitter"
"thinking us",2,"thinking","us"
"thinking visiting",2,"thinking","visiting"
"thinking writing",2,"thinking","writing"
"thinks going",2,"thinks","going"
"thinks i",2,"thinks","i"
"thinks s",2,"thinks","s"
"third anniversary",2,"third","anniversary"
"third blueberries",2,"third","blueberries"
"third one",2,"third","one"
"third part",2,"third","part"
"third republic",2,"third","republic"
"third round",2,"third","round"
"third time",2,"third","time"
"third year",2,"third","year"
"thirty years",2,"thirty","years"
"this basically",2,"this","basically"
"this best",2,"this","best"
"this came",2,"this","came"
"this definitely",2,"this","definitely"
"this done",2,"this","done"
"this early",2,"this","early"
"this entire",2,"this","entire"
"this even",2,"this","even"
"this event",2,"this","event"
"this generation",2,"this","generation"
"this got",2,"this","got"
"this happen",2,"this","happen"
"this hard",2,"this","hard"
"this is",2,"this","is"
"this last",2,"this","last"
"this led",2,"this","led"
"this lesson",2,"this","lesson"
"this light",2,"this","light"
"this moment",2,"this","moment"
"this now",2,"this","now"
"this part",2,"this","part"
"this particularly",2,"this","particularly"
"this probably",2,"this","probably"
"this quite",2,"this","quite"
"this release",2,"this","release"
"this said",2,"this","said"
"this salesperson",2,"this","salesperson"
"this season",2,"this","season"
"this second",2,"this","second"
"this shit",2,"this","shit"
"this simple",2,"this","simple"
"this situation",2,"this","situation"
"this stuff",2,"this","stuff"
"this summer",2,"this","summer"
"this thing",2,"this","thing"
"this tweet",2,"this","tweet"
"this twitter",2,"this","twitter"
"this version",2,"this","version"
"this weather",2,"this","weather"
"this wednesday",2,"this","wednesday"
"this week’s",2,"this","week’s"
"thomas cook",2,"thomas","cook"
"thomas nelson",2,"thomas","nelson"
"thoroughly enjoy",2,"thoroughly","enjoy"
"those came",2,"those","came"
"those like",2,"those","like"
"though doesn’t",2,"though","doesn’t"
"though far",2,"though","far"
"though just",2,"though","just"
"though know",2,"though","know"
"though much",2,"though","much"
"though really",2,"though","really"
"though start",2,"though","start"
"though technically",2,"though","technically"
"though ve",2,"though","ve"
"though way",2,"though","way"
"thought actually",2,"thought","actually"
"thought d",2,"thought","d"
"thought funny",2,"thought","funny"
"thought give",2,"thought","give"
"thought going",2,"thought","going"
"thought good",2,"thought","good"
"thought just",2,"thought","just"
"thought lovely",2,"thought","lovely"
"thought make",2,"thought","make"
"thought meant",2,"thought","meant"
"thought much",2,"thought","much"
"thought though",2,"thought","though"
"thought two",2,"thought","two"
"thought way",2,"thought","way"
"thought yesterday",2,"thought","yesterday"
"thoughts feelings",2,"thoughts","feelings"
"thoughts id",2,"thoughts","id"
"thousand many",2,"thousand","many"
"thousand words",2,"thousand","words"
"thousands letters",2,"thousands","letters"
"threat police",2,"threat","police"
"three beers",2,"three","beers"
"three bird",2,"three","bird"
"three books",2,"three","books"
"three children",2,"three","children"
"three day",2,"three","day"
"three finals",2,"three","finals"
"three items",2,"three","items"
"three little",2,"three","little"
"three patients",2,"three","patients"
"three questions",2,"three","questions"
"three sessions",2,"three","sessions"
"three things",2,"three","things"
"three wins",2,"three","wins"
"thrift store",2,"thrift","store"
"thrilling showdown",2,"thrilling","showdown"
"throughout course",2,"throughout","course"
"throughout year",2,"throughout","year"
"throw fit",2,"throw","fit"
"throw flower",2,"throw","flower"
"throwing error",2,"throwing","error"
"thunder lightning",2,"thunder","lightning"
"thursday day",2,"thursday","day"
"thursday pm",2,"thursday","pm"
"thx hope",2,"thx","hope"
"thy son",2,"thy","son"
"tickets next",2,"tickets","next"
"tickets see",2,"tickets","see"
"til friday",2,"til","friday"
"til i",2,"til","i"
"til pm",2,"til","pm"
"till get",2,"till","get"
"till im",2,"till","im"
"till pm",2,"till","pm"
"till spring",2,"till","spring"
"till the",2,"till","the"
"till tomorrow",2,"till","tomorrow"
"tim holtz",2,"tim","holtz"
"time absolutely",2,"time","absolutely"
"time alone",2,"time","alone"
"time already",2,"time","already"
"time american",2,"time","american"
"time another",2,"time","another"
"time ask",2,"time","ask"
"time attend",2,"time","attend"
"time attention",2,"time","attention"
"time away",2,"time","away"
"time bad",2,"time","bad"
"time bed",2,"time","bed"
"time better",2,"time","better"
"time beyond",2,"time","beyond"
"time buy",2,"time","buy"
"time challenge",2,"time","challenge"
"time consuming",2,"time","consuming"
"time crunch",2,"time","crunch"
"time days",2,"time","days"
"time different",2,"time","different"
"time done",2,"time","done"
"time drink",2,"time","drink"
"time eat",2,"time","eat"
"time enough",2,"time","enough"
"time even",2,"time","even"
"time find",2,"time","find"
"time fix",2,"time","fix"
"time flies",2,"time","flies"
"time frame",2,"time","frame"
"time getting",2,"time","getting"
"time gods",2,"time","gods"
"time goes",2,"time","goes"
"time going",2,"time","going"
"time gone",2,"time","gone"
"time good",2,"time","good"
"time hour",2,"time","hour"
"time house",2,"time","house"
"time hrs",2,"time","hrs"
"time job",2,"time","job"
"time leave",2,"time","leave"
"time line",2,"time","line"
"time lives",2,"time","lives"
"time locals",2,"time","locals"
"time lunch",2,"time","lunch"
"time machine",2,"time","machine"
"time music",2,"time","music"
"time near",2,"time","near"
"time need",2,"time","need"
"time next",2,"time","next"
"time open",2,"time","open"
"time part",2,"time","part"
"time playing",2,"time","playing"
"time pm",2,"time","pm"
"time prepare",2,"time","prepare"
"time pull",2,"time","pull"
"time rather",2,"time","rather"
"time really",2,"time","really"
"time relax",2,"time","relax"
"time resources",2,"time","resources"
"time rush",2,"time","rush"
"time say",2,"time","say"
"time schedule",2,"time","schedule"
"time set",2,"time","set"
"time share",2,"time","share"
"time someone",2,"time","someone"
"time spend",2,"time","spend"
"time spent",2,"time","spent"
"time subject",2,"time","subject"
"time think",2,"time","think"
"time thought",2,"time","thought"
"time town",2,"time","town"
"time tweet",2,"time","tweet"
"time understand",2,"time","understand"
"time use",2,"time","use"
"time valuable",2,"time","valuable"
"time walk",2,"time","walk"
"time week",2,"time","week"
"time whole",2,"time","whole"
"time words",2,"time","words"
"time working",2,"time","working"
"time worrying",2,"time","worrying"
"time writing",2,"time","writing"
"timely manner",2,"timely","manner"
"times best",2,"times","best"
"times changing",2,"times","changing"
"times doesn’t",2,"times","doesn’t"
"times hard",2,"times","hard"
"times loss",2,"times","loss"
"times now",2,"times","now"
"times president",2,"times","president"
"times seems",2,"times","seems"
"tip ending",2,"tip","ending"
"tip fellas",2,"tip","fellas"
"tip you",2,"tip","you"
"tips works",2,"tips","works"
"tired hearing",2,"tired","hearing"
"tired lol",2,"tired","lol"
"title i",2,"title","i"
"title position",2,"title","position"
"title sequence",2,"title","sequence"
"titles will",2,"titles","will"
"tl i",2,"tl","i"
"tnt tbs",2,"tnt","tbs"
"to add",2,"to","add"
"to boston",2,"to","boston"
"to continued",2,"to","continued"
"to dare",2,"to","dare"
"to enter",2,"to","enter"
"to follow",2,"to","follow"
"to followers",2,"to","followers"
"to give",2,"to","give"
"to i",2,"to","i"
"to increase",2,"to","increase"
"to one",2,"to","one"
"to people",2,"to","people"
"to put",2,"to","put"
"to stop",2,"to","stop"
"to survive",2,"to","survive"
"today already",2,"today","already"
"today amazing",2,"today","amazing"
"today amazingly",2,"today","amazingly"
"today announced",2,"today","announced"
"today bought",2,"today","bought"
"today brings",2,"today","brings"
"today fun",2,"today","fun"
"today going",2,"today","going"
"today got",2,"today","got"
"today green",2,"today","green"
"today is",2,"today","is"
"today january",2,"today","january"
"today lol",2,"today","lol"
"today lots",2,"today","lots"
"today lovely",2,"today","lovely"
"today might",2,"today","might"
"today monday",2,"today","monday"
"today next",2,"today","next"
"today one",2,"today","one"
"today remember",2,"today","remember"
"today s",2,"today","s"
"today sit",2,"today","sit"
"today thanks",2,"today","thanks"
"today think",2,"today","think"
"today us",2,"today","us"
"today w",2,"today","w"
"today wonderful",2,"today","wonderful"
"today’s world",2,"today’s","world"
"todays challenge",2,"todays","challenge"
"todays friends",2,"todays","friends"
"todays gonna",2,"todays","gonna"
"together beautifully",2,"together","beautifully"
"together can",2,"together","can"
"together family",2,"together","family"
"together make",2,"together","make"
"together nicely",2,"together","nicely"
"together put",2,"together","put"
"together share",2,"together","share"
"toilet i",2,"toilet","i"
"told beautiful",2,"told","beautiful"
"told don’t",2,"told","don’t"
"told friend",2,"told","friend"
"told going",2,"told","going"
"told mom",2,"told","mom"
"told police",2,"told","police"
"told story",2,"told","story"
"told you",2,"told","you"
"tom brady",2,"tom","brady"
"tom hanks",2,"tom","hanks"
"tomatoes really",2,"tomatoes","really"
"tomorrow afternoon",2,"tomorrow","afternoon"
"tomorrow going",2,"tomorrow","going"
"tomorrow pm",2,"tomorrow","pm"
"tomorrow school",2,"tomorrow","school"
"tomorrow see",2,"tomorrow","see"
"tomorrow thanks",2,"tomorrow","thanks"
"tongue swap",2,"tongue","swap"
"tonight at",2,"tonight","at"
"tonight chicago",2,"tonight","chicago"
"tonight just",2,"tonight","just"
"tonight new",2,"tonight","new"
"tonight party",2,"tonight","party"
"tonight santa",2,"tonight","santa"
"tonight the",2,"tonight","the"
"tonights gonna",2,"tonights","gonna"
"tonights night",2,"tonights","night"
"tonights show",2,"tonights","show"
"tony robbins",2,"tony","robbins"
"too far",2,"too","far"
"too funny",2,"too","funny"
"too hot",2,"too","hot"
"too late",2,"too","late"
"too often",2,"too","often"
"took action",2,"took","action"
"took almost",2,"took","almost"
"took car",2,"took","car"
"took clay",2,"took","clay"
"took entire",2,"took","entire"
"took i",2,"took","i"
"took months",2,"took","months"
"took one",2,"took","one"
"took photo",2,"took","photo"
"took photos",2,"took","photos"
"took pictures",2,"took","pictures"
"took two",2,"took","two"
"tools programmer",2,"tools","programmer"
"tooth fairy",2,"tooth","fairy"
"top bottom",2,"top","bottom"
"top dp",2,"top","dp"
"top holder",2,"top","holder"
"top morning",2,"top","morning"
"top notch",2,"top","notch"
"top one",2,"top","one"
"top priority",2,"top","priority"
"top researchers",2,"top","researchers"
"top ten",2,"top","ten"
"top things",2,"top","things"
"top two",2,"top","two"
"top world",2,"top","world"
"topic new",2,"topic","new"
"tops list",2,"tops","list"
"tore achilles",2,"tore","achilles"
"tossed back",2,"tossed","back"
"total number",2,"total","number"
"total six",2,"total","six"
"totally set",2,"totally","set"
"totally worth",2,"totally","worth"
"touch elitists",2,"touch","elitists"
"touch ll",2,"touch","ll"
"touch ya",2,"touch","ya"
"tough day",2,"tough","day"
"tough loss",2,"tough","loss"
"tough love",2,"tough","love"
"tough people",2,"tough","people"
"tough sell",2,"tough","sell"
"tough time",2,"tough","time"
"tough times",2,"tough","times"
"tour i",2,"tour","i"
"tour see",2,"tour","see"
"toward goal",2,"toward","goal"
"toward top",2,"toward","top"
"track meets",2,"track","meets"
"trade commission",2,"trade","commission"
"trade mark",2,"trade","mark"
"trade secret",2,"trade","secret"
"traditional publishers",2,"traditional","publishers"
"trailer i",2,"trailer","i"
"trailer upcoming",2,"trailer","upcoming"
"trailer youtube",2,"trailer","youtube"
"train go",2,"train","go"
"train set",2,"train","set"
"training camp",2,"training","camp"
"training opportunity",2,"training","opportunity"
"traipsing around",2,"traipsing","around"
"translate us",2,"translate","us"
"trash cans",2,"trash","cans"
"travel books",2,"travel","books"
"travel far",2,"travel","far"
"traveling abroad",2,"traveling","abroad"
"traylor’s work",2,"traylor’s","work"
"tree builds",2,"tree","builds"
"tree grows",2,"tree","grows"
"tree will",2,"tree","will"
"trekking ladakh",2,"trekking","ladakh"
"trend fashion",2,"trend","fashion"
"trend field",2,"trend","field"
"tricks trade",2,"tricks","trade"
"tried best",2,"tried","best"
"tried i",2,"tried","i"
"tried keep",2,"tried","keep"
"tried new",2,"tried","new"
"tried save",2,"tried","save"
"tried yet",2,"tried","yet"
"tries convince",2,"tries","convince"
"tries hard",2,"tries","hard"
"trillion dollars",2,"trillion","dollars"
"trip bountiful",2,"trip","bountiful"
"trip france",2,"trip","france"
"trip great",2,"trip","great"
"trip planned",2,"trip","planned"
"trip pool",2,"trip","pool"
"triple value",2,"triple","value"
"trips grocery",2,"trips","grocery"
"trips help",2,"trips","help"
"trouble staying",2,"trouble","staying"
"true false",2,"true","false"
"true im",2,"true","im"
"true old",2,"true","old"
"true power",2,"true","power"
"true project",2,"true","project"
"true roots",2,"true","roots"
"true students",2,"true","students"
